Date,Open,High,Low,Close,Adj Close,Volume
2012-04-16,4160.350098,4274.750000,4160.350098,4226.350098,4226.350098,25390100
2012-04-23,4219.000000,4243.649902,4106.200195,4131.149902,4131.149902,26231400
2012-04-30,4143.149902,4203.299805,4039.449951,4050.850098,4050.850098,20687700
2012-05-07,4012.300049,4085.550049,3910.550049,3928.250000,3928.250000,29119000
2012-05-14,3931.350098,3946.050049,3818.250000,3889.050049,3889.050049,26024200
2012-05-21,3887.699951,3940.050049,3828.399902,3910.600098,3910.600098,22582500
2012-05-28,3917.149902,3983.550049,3845.850098,3851.949951,3851.949951,26522200
2012-06-04,3827.300049,4019.800049,3793.449951,4010.949951,4010.949951,26424900
2012-06-11,4026.949951,4062.199951,3976.550049,4047.449951,4047.449951,26657000
2012-06-18,4067.050049,4085.199951,3976.149902,4063.750000,4063.750000,25654300
2012-06-25,4070.750000,4174.200195,4034.350098,4170.649902,4170.649902,25597900
2012-07-02,4173.600098,4240.899902,4165.850098,4224.149902,4224.149902,30436100
2012-07-09,4205.600098,4237.000000,4149.850098,4156.750000,4156.750000,24598800
2012-07-16,4159.649902,4171.000000,4102.649902,4134.750000,4134.750000,21225800
2012-07-23,4111.299805,4111.299805,3996.350098,4028.250000,4028.250000,28530100
2012-07-30,4044.949951,4144.600098,4044.949951,4129.049805,4129.049805,22919300
2012-08-06,4154.250000,4230.000000,4154.250000,4186.950195,4186.950195,23686300
2012-08-13,4184.750000,4252.299805,4184.500000,4223.700195,4223.700195,18096500
2012-08-20,4223.700195,4274.049805,4213.100098,4226.000000,4226.000000,18311200
2012-08-27,4226.649902,4235.399902,4115.450195,4129.899902,4129.899902,27673000
2012-09-03,4140.000000,4198.100098,4110.799805,4195.750000,4195.750000,21352300
2012-09-10,4212.600098,4353.649902,4201.100098,4348.799805,4348.799805,23763600
2012-09-17,4378.899902,4472.100098,4349.750000,4456.149902,4456.149902,32753600
2012-09-24,4456.549805,4524.399902,4440.000000,4504.350098,4504.350098,43047000
2012-10-01,4505.299805,4602.100098,4504.299805,4547.899902,4547.899902,29671600
2012-10-08,4550.649902,4550.649902,4465.450195,4506.149902,4506.149902,32156000
2012-10-15,4505.100098,4536.600098,4468.049805,4509.450195,4509.450195,26975600
2012-10-22,4499.950195,4534.500000,4465.750000,4480.299805,4480.299805,21161800
2012-10-29,4480.850098,4521.250000,4416.250000,4510.250000,4510.250000,24707500
2012-11-05,4507.500000,4571.250000,4495.600098,4508.799805,4508.799805,25274000
2012-11-12,4509.950195,4529.549805,4441.950195,4451.100098,4451.100098,20393300
2012-11-19,4453.049805,4482.200195,4411.149902,4474.149902,4474.149902,23751200
2012-11-26,4486.450195,4677.799805,4482.500000,4675.250000,4675.250000,32556400
2012-12-03,4674.549805,4758.049805,4670.750000,4724.250000,4724.250000,35672700
2012-12-10,4729.299805,4771.799805,4667.000000,4698.799805,4698.799805,31496900
2012-12-17,4688.200195,4761.299805,4670.899902,4686.899902,4686.899902,31888700
2012-12-24,4698.750000,4746.899902,4687.600098,4738.299805,4738.299805,21977700
2012-12-31,4734.350098,4846.350098,4734.350098,4844.000000,4844.000000,29032300
2013-01-07,4858.649902,4861.350098,4770.549805,4778.149902,4778.149902,36040300
2013-01-14,4787.000000,4867.799805,4779.799805,4844.049805,4844.049805,29832100
2013-01-21,4855.899902,4872.700195,4757.850098,4816.450195,4816.450195,35025400
2013-01-28,4820.700195,4845.700195,4769.100098,4775.899902,4775.899902,34747300
2013-02-04,4790.700195,4802.700195,4668.899902,4682.549805,4682.549805,29093000
2013-02-11,4691.850098,4726.500000,4616.899902,4647.250000,4647.250000,28804000
2013-02-18,4647.950195,4718.100098,4607.899902,4621.799805,4621.799805,25217700
2013-02-25,4633.399902,4638.250000,4464.700195,4499.750000,4499.750000,37985000
2013-03-04,4491.350098,4664.350098,4450.600098,4660.649902,4660.649902,31697500
2013-03-11,4661.000000,4682.700195,4540.399902,4598.200195,4598.200195,26749000
2013-03-18,4566.950195,4587.450195,4386.299805,4404.500000,4404.500000,30501800
2013-03-25,4436.100098,4453.649902,4370.149902,4438.350098,4438.350098,18233300
2013-04-01,4449.350098,4515.299805,4353.350098,4366.649902,4366.649902,25915800
2013-04-08,4365.649902,4404.000000,4305.000000,4352.750000,4352.750000,22858500
2013-04-15,4338.549805,4532.649902,4335.649902,4526.799805,4526.799805,21155600
2013-04-22,4531.750000,4628.250000,4531.750000,4591.649902,4591.649902,23136400
2013-04-29,4595.549805,4706.399902,4593.000000,4659.100098,4659.100098,21579500
2013-05-06,4659.549805,4774.399902,4652.250000,4769.200195,4769.200195,24576600
2013-05-13,4773.899902,4853.549805,4684.350098,4847.100098,4847.100098,26485200
2013-05-20,4854.950195,4877.649902,4644.600098,4685.600098,4685.600098,25875200
2013-05-27,4690.450195,4789.250000,4675.799805,4681.450195,4681.450195,25427000
2013-06-03,4688.600098,4695.500000,4615.200195,4621.100098,4621.100098,22582800
2013-06-10,4638.750000,4656.700195,4441.750000,4525.950195,4525.950195,26012400
2013-06-17,4533.899902,4574.399902,4392.149902,4420.149902,4420.149902,24709900
2013-06-24,4400.799805,4516.350098,4317.700195,4510.899902,4510.899902,29567600
2013-07-01,4509.350098,4579.299805,4467.549805,4535.799805,4535.799805,25998000
2013-07-08,4511.149902,4636.700195,4470.600098,4630.950195,4630.950195,22273500
2013-07-15,4619.549805,4662.200195,4567.450195,4632.750000,4632.750000,27070800
2013-07-22,4618.649902,4673.000000,4491.649902,4507.250000,4507.250000,25601600
2013-07-29,4496.299805,4500.200195,4290.149902,4314.950195,4314.950195,30886000
2013-08-05,4320.149902,4339.950195,4184.850098,4250.350098,4250.350098,24071800
2013-08-12,4279.100098,4398.049805,4217.100098,4224.299805,4224.299805,23641400
2013-08-19,4214.549805,4214.549805,4032.149902,4183.649902,4183.649902,30694900
2013-08-26,4203.950195,4228.000000,3937.699951,4175.850098,4175.850098,34473000
2013-09-02,4182.649902,4323.049805,4082.500000,4319.399902,4319.399902,29733100
2013-09-09,4319.399902,4504.850098,4319.399902,4450.450195,4450.450195,28216100
2013-09-16,4507.149902,4643.000000,4412.600098,4560.100098,4560.100098,30870900
2013-09-23,4516.299805,4549.149902,4432.649902,4455.950195,4455.950195,26280200
2013-09-30,4433.850098,4543.399902,4367.149902,4516.149902,4516.149902,19579900
2013-10-07,4505.899902,4661.350098,4471.200195,4651.799805,4651.799805,25834500
2013-10-14,4651.450195,4713.399902,4604.899902,4706.899902,4706.899902,22323400
2013-10-21,4715.549805,4773.799805,4680.500000,4693.399902,4693.399902,29395500
2013-10-28,4699.500000,4833.950195,4640.049805,4823.000000,4823.000000,31884000
2013-11-04,4815.850098,4836.950195,4710.100098,4725.899902,4725.899902,24472400
2013-11-11,4710.000000,4725.799805,4605.149902,4670.100098,4670.100098,20131400
2013-11-18,4706.899902,4779.450195,4617.149902,4632.450195,4632.450195,25761900
2013-11-25,4661.350098,4773.500000,4659.250000,4770.100098,4770.100098,28654900
2013-12-02,4770.850098,4857.850098,4758.850098,4830.799805,4830.799805,28849900
2013-12-09,4938.750000,4938.750000,4752.299805,4756.049805,4756.049805,26157800
2013-12-16,4759.049805,4868.100098,4743.450195,4861.649902,4861.649902,28940300
2013-12-23,4857.750000,4922.750000,4857.750000,4914.700195,4914.700195,23795700
2013-12-30,4931.299805,4961.450195,4814.850098,4850.649902,4850.649902,27268400
2014-01-06,4858.850098,4868.450195,4798.049805,4813.950195,4813.950195,29419200
2014-01-13,4825.100098,4917.200195,4825.100098,4841.299805,4841.299805,23666800
2014-01-20,4840.299805,4911.149902,4833.000000,4836.700195,4836.700195,22130300
2014-01-27,4780.950195,4780.950195,4645.250000,4709.149902,4709.149902,27951100
2014-02-03,4690.149902,4713.049805,4596.049805,4701.700195,4701.700195,24514600
2014-02-10,4709.450195,4730.250000,4632.850098,4677.799805,4677.799805,20957400
2014-02-17,4685.149902,4764.899902,4672.149902,4762.750000,4762.750000,19664000
2014-02-24,4755.299805,4852.049805,4752.700195,4849.500000,4849.500000,19790700
2014-03-03,4842.299805,5040.950195,4809.549805,5033.850098,5033.850098,31579900
2014-03-10,5010.350098,5069.100098,4962.950195,5011.549805,5011.549805,31843300
2014-03-17,5031.600098,5063.799805,5008.500000,5031.049805,5031.049805,22046000
2014-03-24,5049.899902,5206.649902,5049.899902,5202.149902,5202.149902,33604400
2014-03-31,5224.450195,5281.600098,5188.049805,5234.500000,5234.500000,39908900
2014-04-07,5236.299805,5345.799805,5198.500000,5317.700195,5317.700195,35430400
2014-04-14,5330.250000,5334.899902,5222.850098,5310.750000,5310.750000,20380400
2014-04-21,5321.450195,5377.950195,5320.100098,5328.600098,5328.600098,28690000
2014-04-28,5327.549805,5338.299805,5221.950195,5260.950195,5260.950195,29332300
2014-05-05,5253.750000,5382.500000,5222.399902,5375.899902,5375.899902,28758200
2014-05-12,5380.250000,5888.149902,5380.250000,5656.000000,5656.000000,56777600
2014-05-19,5711.850098,5931.600098,5682.200195,5923.649902,5923.649902,79319900
2014-05-26,5976.850098,6035.149902,5788.850098,5802.850098,5802.850098,63175700
2014-06-02,5829.100098,6134.149902,5818.299805,6129.950195,6129.950195,60705200
2014-06-09,6164.549805,6234.250000,6040.450195,6057.500000,6057.500000,65009400
2014-06-16,6050.000000,6177.700195,5990.700195,6038.600098,6038.600098,47352000
2014-06-23,6044.399902,6127.250000,6001.250000,6082.100098,6082.100098,43098700
2014-06-30,6102.399902,6301.700195,6102.399902,6297.600098,6297.600098,42045000
2014-07-07,6319.799805,6336.450195,5981.450195,5991.700195,5991.700195,50894600
2014-07-14,5993.649902,6199.549805,5958.899902,6184.549805,6184.549805,36996000
2014-07-21,6213.049805,6284.299805,6192.600098,6230.450195,6230.450195,34814900
2014-07-28,6231.549805,6243.549805,6106.450195,6111.700195,6111.700195,31451600
2014-08-04,6138.200195,6231.799805,6051.350098,6072.649902,6072.649902,32596400
2014-08-11,6113.950195,6218.000000,6100.200195,6215.649902,6215.649902,26626700
2014-08-18,6208.899902,6367.799805,6208.899902,6352.350098,6352.350098,32266300
2014-08-25,6366.000000,6391.299805,6289.899902,6360.750000,6360.750000,27353000
2014-09-01,6388.100098,6536.549805,6388.100098,6502.299805,6502.299805,40386100
2014-09-08,6537.600098,6584.950195,6527.950195,6572.700195,6572.700195,37911100
2014-09-15,6547.250000,6603.500000,6401.549805,6561.649902,6561.649902,41939300
2014-09-22,6532.549805,6591.500000,6286.500000,6396.549805,6396.549805,42000500
2014-09-29,6403.950195,6469.500000,6383.000000,6398.049805,6398.049805,21193600
2014-10-06,6369.350098,6424.500000,6296.000000,6330.350098,6330.350098,25953900
2014-10-13,6307.700195,6384.549805,6204.000000,6255.149902,6255.149902,26935700
2014-10-20,6346.950195,6469.850098,6317.549805,6463.250000,6463.250000,19186700
2014-10-27,6498.750000,6689.549805,6434.950195,6685.750000,6685.750000,33434800
2014-11-03,6705.250000,6742.950195,6676.799805,6720.950195,6720.950195,26013000
2014-11-10,6728.200195,6801.950195,6701.200195,6785.750000,6785.750000,37345400
2014-11-17,6781.549805,6864.450195,6766.799805,6847.299805,6847.299805,35204100
2014-11-24,6863.600098,6944.049805,6776.299805,6918.049805,6918.049805,39437500
2014-12-01,6931.500000,6995.700195,6863.250000,6937.549805,6937.549805,36477100
2014-12-08,6941.899902,6948.799805,6675.600098,6680.549805,6680.549805,32664100
2014-12-15,6632.399902,6709.000000,6410.350098,6670.149902,6670.149902,36817500
2014-12-22,6690.850098,6778.799805,6635.250000,6674.799805,6674.799805,24468000
2014-12-29,6688.750000,6883.049805,6688.750000,6866.450195,6866.450195,25928600
2015-01-05,6877.350098,6913.250000,6605.399902,6783.000000,6783.000000,33655800
2015-01-12,6790.600098,6970.950195,6759.549805,6961.450195,6961.450195,35170800
2015-01-19,6988.299805,7191.899902,6984.450195,7170.250000,7170.250000,38908900
2015-01-26,7197.750000,7293.250000,7140.149902,7166.700195,7166.700195,37090600
2015-02-02,7164.600098,7203.750000,7019.700195,7029.450195,7029.450195,42531200
2015-02-09,6973.350098,7186.299805,6888.049805,7176.200195,7176.200195,40221200
2015-02-16,7200.600098,7258.950195,7162.000000,7209.399902,7209.399902,37897300
2015-02-23,7233.350098,7237.149902,7066.049805,7210.299805,7210.299805,40786800
2015-03-02,7281.850098,7428.100098,7234.950195,7303.350098,7303.350098,37106800
2015-03-09,7267.149902,7267.149902,7089.200195,7099.899902,7099.899902,37846500
2015-03-16,7111.049805,7217.700195,7016.049805,7028.200195,7028.200195,36290000
2015-03-23,7045.799805,7053.100098,6778.450195,6846.600098,6846.600098,34094400
2015-03-30,6889.350098,7068.850098,6889.200195,7060.200195,7060.200195,19307400
2015-04-06,7087.049805,7251.450195,7059.649902,7246.049805,7246.049805,38538400
2015-04-13,7266.149902,7299.549805,7087.100098,7093.850098,7093.850098,25867600
2015-04-20,7104.649902,7104.649902,6804.200195,6826.549805,6826.549805,31994500
2015-04-27,6846.700195,6846.700195,6698.450195,6749.649902,6749.649902,27914900
2015-05-04,6790.799805,6900.450195,6572.700195,6728.899902,6728.899902,31986100
2015-05-11,6771.350098,6843.299805,6677.950195,6827.049805,6827.049805,31387500
2015-05-18,6845.850098,6988.299805,6839.299805,6964.450195,6964.450195,29409000
2015-05-25,6953.250000,6963.950195,6828.100098,6959.850098,6959.850098,33790000
2015-06-01,6947.700195,6980.649902,6645.850098,6700.700195,6700.700195,41112400
2015-06-08,6710.250000,6724.350098,6543.549805,6577.399902,6577.399902,29273200
2015-06-15,6584.700195,6803.799805,6555.149902,6785.100098,6785.100098,27423800
2015-06-22,6813.350098,6938.250000,6813.350098,6908.850098,6908.850098,35982700
2015-06-29,6792.899902,7028.149902,6752.750000,7003.950195,7003.950195,30398900
2015-07-06,6922.899902,7081.950195,6906.600098,6935.549805,6935.549805,33118500
2015-07-13,6964.149902,7166.950195,6940.250000,7148.049805,7148.049805,28621800
2015-07-20,7161.500000,7172.700195,7051.250000,7074.950195,7074.950195,30082500
2015-07-27,7055.700195,7117.200195,6930.000000,7106.200195,7106.200195,36690600
2015-08-03,7099.750000,7214.299805,7074.750000,7183.850098,7183.850098,42585300
2015-08-10,7197.299805,7233.750000,6964.850098,7112.500000,7112.500000,36856500
2015-08-17,7125.500000,7148.950195,6889.000000,6961.000000,6961.000000,36714200
2015-08-24,6753.450195,6772.750000,6352.899902,6694.450195,6694.450195,49838500
2015-08-31,6700.100098,6730.049805,6392.850098,6421.049805,6421.049805,33984500
2015-09-07,6444.799805,6566.250000,6286.700195,6511.549805,6511.549805,31650100
2015-09-14,6536.200195,6694.600098,6504.399902,6636.950195,6636.950195,24645200
2015-09-21,6586.799805,6686.600098,6457.250000,6573.899902,6573.899902,29716100
2015-09-28,6595.350098,6694.100098,6434.500000,6654.500000,6654.500000,27621200
2015-10-05,6700.799805,6869.700195,6700.799805,6829.399902,6829.399902,39784400
2015-10-12,6861.399902,6874.899902,6762.500000,6870.850098,6870.850098,34314600
2015-10-19,6891.049805,6952.000000,6867.399902,6913.049805,6913.049805,28155000
2015-10-26,6943.549805,6943.549805,6733.850098,6750.950195,6750.950195,34966800
2015-11-02,6747.399902,6796.350098,6629.149902,6650.100098,6650.100098,30696600
2015-11-09,6516.200195,6657.399902,6500.750000,6526.600098,6526.600098,19084400
2015-11-16,6506.600098,6649.750000,6487.450195,6615.649902,6615.649902,33042500
2015-11-23,6630.299805,6696.850098,6599.450195,6686.899902,6686.899902,28767300
2015-11-30,6686.549805,6731.350098,6581.899902,6584.899902,6584.899902,40793400
2015-12-07,6615.250000,6622.500000,6399.950195,6425.450195,6425.450195,32791500
2015-12-14,6389.700195,6626.600098,6386.450195,6570.799805,6570.799805,31287500
2015-12-21,6563.649902,6672.600098,6562.000000,6656.750000,6656.750000,22808900
2015-12-28,6663.450195,6758.549805,6663.450195,6753.649902,6753.649902,31231900
2016-01-04,6729.500000,6748.399902,6437.899902,6490.850098,6490.850098,39736900
2016-01-11,6434.000000,6485.049805,6257.250000,6262.399902,6262.399902,40496700
2016-01-18,6247.200195,6273.200195,6055.299805,6216.700195,6216.700195,39023500
2016-01-25,6259.799805,6346.200195,6221.500000,6339.450195,6339.450195,28989600
2016-02-01,6367.350098,6374.549805,6154.049805,6270.500000,6270.500000,37409300
2016-02-08,6277.750000,6302.200195,5722.799805,5833.399902,5833.399902,43173800
2016-02-15,5903.799805,6028.049805,5801.049805,6000.399902,6000.399902,36629800
2016-02-22,6007.149902,6034.649902,5810.649902,5852.899902,5852.899902,32158600
2016-02-29,5869.850098,6249.850098,5717.000000,6239.350098,6239.350098,45752900
2016-03-07,6242.399902,6289.100098,6193.450195,6258.450195,6258.450195,31069000
2016-03-14,6287.299805,6325.899902,6166.950195,6322.649902,6322.649902,34160600
2016-03-21,6336.700195,6430.000000,6336.700195,6423.700195,6423.700195,19850200
2016-03-28,6441.000000,6468.049805,6302.049805,6445.500000,6445.500000,40589600
2016-04-04,6465.950195,6482.500000,6316.149902,6346.649902,6346.649902,33751800
2016-04-11,6363.549805,6587.049805,0.020000,0.020000,0.020000,20445400
2016-04-18,6610.899902,6694.950195,6568.899902,6627.950195,6627.950195,30254300
2016-04-25,6627.000000,6695.250000,6533.850098,6588.549805,6588.549805,39892500
2016-05-02,6569.549805,6642.850098,6463.700195,6504.549805,6504.549805,35312400
2016-05-09,6525.549805,6646.049805,6525.549805,6582.299805,6582.299805,33539200
2016-05-16,6595.549805,6666.600098,6503.850098,6513.100098,6513.100098,32725600
2016-05-23,6560.549805,6801.799805,6472.350098,6797.000000,6797.000000,37536000
2016-05-30,6811.149902,6885.700195,6782.500000,6844.750000,6844.750000,43323700
2016-06-06,6853.350098,6908.299805,6822.100098,6832.049805,6832.049805,37896000
2016-06-13,6778.250000,6870.350098,6745.700195,6842.350098,6842.350098,45507700
2016-06-20,6798.200195,6919.850098,6630.549805,6775.549805,6775.549805,41116900
2016-06-27,6743.700195,7043.450195,6743.700195,7027.850098,7027.850098,45360000
2016-07-04,7067.049805,7092.100098,7008.049805,7039.399902,7039.399902,41972500
2016-07-11,7111.649902,7245.049805,7110.399902,7194.399902,7194.399902,49970200
2016-07-18,7214.299805,7243.700195,7134.549805,7227.450195,7227.450195,44743100
2016-07-25,7222.549805,7357.450195,7222.549805,7330.000000,7330.000000,50549400
2016-08-01,7350.250000,7395.000000,7215.399902,7364.049805,7364.049805,41068100
2016-08-08,7391.299805,7411.899902,7237.899902,7347.450195,7347.450195,39703300
2016-08-15,7350.600098,7413.299805,7305.450195,7397.799805,7397.799805,31552400
2016-08-22,7400.600098,7416.049805,7317.899902,7334.799805,7334.799805,38219100
2016-08-29,7344.600098,7520.450195,7308.100098,7504.600098,7504.600098,41469500
2016-09-05,7540.799805,7647.500000,7540.799805,7575.549805,7575.549805,40277700
2016-09-12,7459.700195,7553.799805,7409.850098,7487.200195,7487.200195,36922100
2016-09-19,7500.100098,7592.450195,7478.100098,7554.899902,7554.899902,35618100
2016-09-26,7540.950195,7562.000000,7303.950195,7394.850098,7394.850098,45657400
2016-10-03,7443.149902,7605.649902,7429.500000,7527.200195,7527.200195,39552400
2016-10-10,7559.500000,7567.450195,7377.200195,7439.850098,7439.850098,20454200
2016-10-17,7464.149902,7565.500000,7371.350098,7541.700195,7541.700195,38188100
2016-10-24,7559.000000,7575.450195,7407.100098,7494.100098,7494.100098,40218000
2016-10-31,7525.250000,7539.100098,7245.500000,7274.100098,7274.100098,28986700
2016-11-07,7360.750000,7408.799805,6829.799805,7126.500000,7126.500000,45781300
2016-11-14,7120.899902,7122.200195,6873.049805,6908.500000,6908.500000,33734600
2016-11-21,6934.350098,6966.450195,6751.149902,6960.750000,6960.750000,38462600
2016-11-28,6940.000000,7103.799805,6929.200195,6947.299805,6947.299805,37567100
2016-12-05,6951.799805,7112.250000,6929.450195,7101.149902,7101.149902,29729000
2016-12-12,7083.100098,7083.100098,6953.100098,6976.500000,6976.500000,28894100
2016-12-19,6973.049805,6973.500000,6779.200195,6814.899902,6814.899902,26342900
2016-12-26,6800.200195,6993.399902,6711.649902,6982.799805,6982.799805,31354900
2017-01-02,7007.399902,7140.250000,6955.450195,7083.100098,7083.100098,35591600
2017-01-09,7099.549805,7271.000000,7076.850098,7228.299805,7228.299805,35328400
2017-01-16,7224.000000,7299.200195,7196.649902,7202.750000,7202.750000,35243700
2017-01-23,7191.399902,7483.899902,7189.799805,7455.149902,7455.149902,35049700
2017-01-30,7451.700195,7578.049805,7366.899902,7569.899902,7569.899902,61251800
2017-02-06,7610.799805,7660.299805,7562.350098,7631.250000,7631.250000,53972200
2017-02-13,7655.299805,7681.100098,7519.850098,7638.000000,7638.000000,45950800
2017-02-20,7640.100098,7762.600098,7632.149902,7729.649902,7729.649902,41686800
2017-02-27,7733.299805,7793.899902,7659.250000,7696.200195,7696.200195,49622900
2017-03-06,7716.149902,7758.799805,7678.700195,7710.899902,7710.899902,37501000
2017-03-13,7844.299805,7974.950195,7807.500000,7933.100098,7933.100098,41989900
2017-03-20,7944.899902,7945.049805,7817.649902,7905.299805,7905.299805,45694300
2017-03-27,7899.750000,8005.750000,7847.750000,7995.049805,7995.049805,49394200
2017-04-03,8028.549805,8100.700195,8014.399902,8045.350098,8045.350098,38432500
2017-04-10,8070.450195,8122.549805,8028.700195,8044.899902,8044.899902,38410900
2017-04-17,8044.000000,8117.200195,7983.200195,8057.700195,8057.700195,53393900
2017-04-24,8075.200195,8260.349609,8072.799805,8214.299805,8214.299805,56158000
2017-05-01,8244.700195,8279.000000,8174.250000,8193.250000,8193.250000,42574400
2017-05-08,8216.950195,8358.500000,8206.599609,8299.200195,8299.200195,45351400
2017-05-15,8329.750000,8404.099609,8218.549805,8258.200195,8258.200195,50584700
2017-05-22,8304.900391,8335.799805,8087.000000,8331.849609,8331.849609,56747800
2017-05-29,8315.700195,8416.849609,8262.400391,8406.549805,8406.549805,58703500
2017-06-05,8418.650391,8460.500000,8383.750000,8452.750000,8452.750000,39118900
2017-06-12,8439.000000,8448.500000,8381.099609,8411.450195,8411.450195,46292700
2017-06-19,8446.950195,8496.000000,8332.700195,8355.099609,8355.099609,47539800
2017-06-26,8372.349609,8382.150391,8249.099609,8331.599609,8331.599609,48125000
2017-07-03,8380.000000,8506.150391,8348.400391,8479.450195,8479.450195,49559900
2017-07-10,8521.150391,8664.299805,8465.500000,8640.700195,8640.700195,40686600
2017-07-17,8659.700195,8680.349609,8579.950195,8669.750000,8669.750000,56782900
2017-07-24,8687.900391,8817.349609,8676.200195,8747.450195,8747.450195,72638200
2017-07-31,8767.049805,8832.799805,8705.049805,8776.200195,8776.200195,51466500
2017-08-07,8789.849609,8831.049805,8371.200195,8427.700195,8427.700195,61082000
2017-08-14,8479.450195,8685.250000,8477.500000,8594.250000,8594.250000,41401300
2017-08-21,8618.500000,8635.400391,8487.099609,8605.750000,8605.750000,35373700
2017-08-28,8646.299805,8763.299805,8561.750000,8755.250000,8755.250000,51458000
2017-09-04,8763.750000,8792.049805,8639.900391,8749.950195,8749.950195,50318700
2017-09-11,8789.299805,8928.099609,8782.549805,8887.599609,8887.599609,54614300
2017-09-18,8932.900391,8976.750000,8726.250000,8738.000000,8738.000000,54702400
2017-09-25,8737.849609,8738.049805,8476.299805,8600.000000,8600.000000,54739600
2017-10-02,8689.750000,8793.400391,8640.799805,8787.400391,8787.400391,35706700
2017-10-09,8799.799805,8954.650391,8760.650391,8937.200195,8937.200195,52135600
2017-10-16,8974.250000,9011.099609,8915.099609,8937.650391,8937.650391,30851200
2017-10-23,8961.950195,9136.450195,8922.750000,9104.450195,9104.450195,77758900
2017-10-30,9137.549805,9272.150391,9130.950195,9260.650391,9260.650391,67099600
2017-11-06,9254.299805,9309.650391,9087.200195,9154.950195,9154.950195,62655600
2017-11-13,9163.049805,9185.500000,8949.000000,9137.099609,9137.099609,61941000
2017-11-20,9143.500000,9254.500000,9122.349609,9246.049805,9246.049805,54955900
2017-11-27,9228.200195,9286.849609,9046.700195,9060.400391,9060.400391,59401700
2017-12-04,9106.700195,9197.049805,8981.950195,9190.549805,9190.549805,48104300
2017-12-11,9232.250000,9242.849609,9043.849609,9216.750000,9216.750000,48011500
2017-12-18,9162.549805,9440.200195,9000.400391,9431.500000,9431.500000,68211700
2017-12-25,9452.000000,9496.400391,9413.250000,9490.650391,9490.650391,85760700
2018-01-01,9500.200195,9577.299805,9377.299805,9573.450195,9573.450195,96985100
2018-01-08,9608.150391,9689.750000,9583.200195,9665.200195,9665.200195,77656700
2018-01-15,9700.950195,9769.799805,9536.200195,9723.099609,9723.099609,78213300
2018-01-22,9721.450195,9895.000000,9710.950195,9810.000000,9810.000000,57931500
2018-01-29,9829.000000,9868.400391,9392.900391,9409.799805,9409.799805,71001700
2018-02-05,9254.549805,9367.549805,8968.500000,9251.099609,9251.099609,68021500
2018-02-12,9314.299805,9399.799805,9212.200195,9235.599609,9235.599609,50418100
2018-02-19,9265.000000,9265.250000,9091.750000,9251.349609,9251.349609,58080700
2018-02-26,9291.049805,9374.900391,9213.849609,9225.349609,9225.349609,48065500
2018-03-05,9202.099609,9214.450195,8898.900391,8986.400391,8986.400391,63412100
2018-03-12,9053.700195,9194.349609,8991.849609,9004.450195,9004.450195,72749100
2018-03-19,9026.400391,9032.299805,8744.500000,8800.799805,8800.799805,62455000
2018-03-26,8795.049805,8995.349609,8765.849609,8912.099609,8912.099609,41596600
2018-04-02,8949.450195,9183.450195,8933.450195,9172.049805,9172.049805,63439000
2018-04-09,9179.200195,9304.099609,9175.900391,9267.650391,9267.650391,54560500
2018-04-16,9205.049805,9366.750000,9202.799805,9347.650391,9347.650391,52963100
2018-04-23,9366.799805,9467.049805,9323.400391,9443.650391,9443.650391,59646500
2018-04-30,9464.000000,9531.650391,9327.299805,9339.750000,9339.750000,47976400
2018-05-07,9371.700195,9452.450195,9351.500000,9416.349609,9416.349609,56394700
2018-05-14,9425.250000,9490.799805,9200.299805,9209.200195,9209.200195,75015000
2018-05-21,9221.099609,9230.700195,9046.700195,9215.549805,9215.549805,64184100
2018-05-28,9256.799805,9337.250000,9209.849609,9255.099609,9255.099609,76975500
2018-06-04,9308.299805,9327.849609,9072.650391,9316.250000,9316.250000,61099600
2018-06-11,9334.450195,9423.200195,9303.250000,9343.700195,9343.700195,54164000
2018-06-18,9350.650391,9354.049805,9204.049805,9296.650391,9296.650391,49644100
2018-06-25,9297.650391,9310.500000,9018.049805,9162.450195,9162.450195,60659800
2018-07-02,9185.200195,9233.000000,9060.599609,9194.500000,9194.500000,48714400
2018-07-09,9250.400391,9442.400391,9231.799805,9349.049805,9349.049805,52557300
2018-07-16,9350.099609,9371.950195,9210.099609,9286.099609,9286.099609,61222200
2018-07-23,9301.700195,9583.150391,9295.950195,9579.049805,9579.049805,70798300
2018-07-30,9598.500000,9690.549805,9566.349609,9685.700195,9685.700195,67285500
2018-08-06,9723.049805,9784.049805,9675.750000,9724.450195,9724.450195,71646200
2018-08-13,9673.000000,9776.299805,9641.150391,9770.200195,9770.200195,50981500
2018-08-20,9800.799805,9900.049805,9798.900391,9850.799805,9850.799805,48324800
2018-08-27,9893.450195,10027.000000,9887.500000,9992.000000,9992.000000,68460000
2018-09-03,10049.849609,10049.849609,9678.200195,9875.200195,9875.200195,63853700
2018-09-10,9862.799805,9870.700195,9552.200195,9792.750000,9792.750000,48272500
2018-09-17,9754.599609,9754.599609,9134.549805,9425.549805,9425.549805,64858000
2018-09-24,9445.200195,9449.750000,9041.650391,9116.000000,9116.000000,83040200
2018-10-01,9107.000000,9185.500000,8582.150391,8624.950195,8624.950195,61982500
2018-10-08,8611.349609,8783.900391,8473.549805,8767.099609,8767.099609,72094900
2018-10-15,8815.150391,8999.650391,8595.450195,8640.650391,8640.650391,49887000
